url,price_etb,bedrooms,property_type,size_m2,sub_city,furnished
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-qaJoZ5AtUqowrObE8tM54eE2.html,230000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-aZpvkPZmnEjJ5fJGINgiztw7.html,156500,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-84JKgBdd5KUDfWLcK2UptbHq.html,230000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-wvJXrVo1a3DQQZKOOLeVbKLq.html,230000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-6idBNYwwvq7cTXMbnS4jtosM.html,230000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-luxury-fernished-kirkos-for-rent-iOZ2arywbyMJiX2BgXSABqId.html,156000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-luxury-fernished-kirkos-for-rent-1fx8838ceKHuePnErz9pwWGu.html,200000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-hKF14kkN3d7fD7QPTJGcKKSs.html,230000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-cwT7EXk7im62g5mzkkURpTan.html,300000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-5q4xvNIWRoF1NwV8oNnzHKSQ.html,150000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-rv65f9HsVKIP8I1QAgul7qmy.html,150000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-m8JrhRawvvFf3sIMahXVCL3w.html,240000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-barok-kirkos-for-rent-xpRXVQc7F4aF1oUzO6pEwzFa.html,95000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-siIUmv2jvFKbMZNLz1S8X06f.html,160000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/2bdrm-apartment-in-luxury-apartiment-kirkos-for-rent-k2p44zsMnA3nxtbbZBk7i0Sj.html,100000,2,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-1bdrm-apartment-in-kirkos-for-rent-1t66eolTfgwgeb2m1AN8deqH.html,150000,1,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/2bdrm-apartment-in-2bedroom-luxury-kirkos-for-rent-66AbcRoRGCcM1eF1xzM6dryY.html,100000,2,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/15bdrm-apartment-in-luxury-apartment-kirkos-for-rent-CkgYHey7DlIf9SZRRxPpY0MR.html,130000,15,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/4bdrm-house-in-luxury-apartiment-kirkos-for-rent-oXtreIAcsnQvbrRZ5Lhz4oGh.html,140000,4,House,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-pp6GpwY486x5LP8e0z4J67Zy.html,300000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-apartiment-kirkos-for-rent-ds6kih2OdtvpV3bjD374b7an.html,120000,3,Apartment,174,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/2bdrm-apartment-in-kirkos-for-rent-pMvPwGQXKKPnSuOt9x5BdZCe.html,90000,2,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-kirkos-for-rent-9RSvqCqOeXPRpyLGKTcoC5IZ.html,110000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-kirkos-for-rent-5ayyTGGtVDm0zPUCFtIfb3Eb.html,300000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-uDzmsUqI6SS89DQ4zjPVwTiI.html,110000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/2bdrm-apartment-in-luxury-semi-kirkos-for-rent-khgvFc0q4S5OENQPdAuOKPkH.html,100000,2,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-luxury-fernushed-kirkos-for-rent-pAMLOC12QLtPzyhyndNx1QOP.html,230000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-the-residence-apt-kirkos-for-rent-6gR8UE8p5skkaKnMpG9eWS3D.html,170000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-s4dsaZGIdEG8VWmgrNxbp4YN.html,200000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-ASoNL7Cq8THwGzywiyZ9YmLC.html,160000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-uRy7C0DMnE4aZCNAMBNiNPZ4.html,300000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-3nY4SR8lXV4nOnnPPshQQR4M.html,180000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-nyWcRqTVNYZHSU0KD8GoZLoY.html,160000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-i2y0HiOKhiWbVyyYZgiBYeW7.html,130000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-kirkos-for-rent-ntsEkVYLMEdTRm0fgOwJfwUm.html,80000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-studio-apartment-in-kirkos-for-rent-3cx2UtxUFaHAbL5fjcDJvmZD.html,110000,0,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-luxury-apartment-kirkos-for-rent-kddDEAPzY0pufNsMmgFcF2KT.html,300000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-rCADAH2lDi7x6GQ4Avg0k8FU.html,150000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-house-in-kirkos-for-rent-ozhmM6Tmd7ypkRMb4meyW1jr.html,300000,3,Villa,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-1bdrm-apartment-in-kirkos-for-rent-uSy7HEPyjyJczXSLlawf0Twi.html,70000,1,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-Csy7hxldkNktyqI643jwnXNw.html,165000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-2vtwo5KtitoJbzVOou01jarG.html,70000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-luxury-apartment-kirkos-for-rent-eTLAPcb3as9RWXwyjmCgH0Zc.html,160000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-axUXsDxgThGkVUhxIbOGixmr.html,200000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-luxury-apartiment-kirkos-for-rent-55G0ZOTuLqVSpBzskJNpGC9q.html,156000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-au-kirkos-for-rent-6kkTyKLHK12hMR0ZsSzh8vmy.html,179000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-luxury-fernished-kirkos-for-rent-zqtm8SNBCl9AD4JmGlOIoC5r.html,350000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-1bdrm-apartment-in-luxury-fernished-kirkos-for-rent-pUSKMlS8zk3OL0ggDGPWDM4I.html,156000,1,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-mhbNTIAbbHGaXKfoqSFik2h1.html,120000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-dyh3qHqTfqStXycDwvrVtMgR.html,250000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-1bdrm-apartment-in-kirkos-for-rent-zFMz5XqeBK0jQt9Xf7hV6EyA.html,150000,1,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-kirkos-for-rent-sIgRKWJjmcHxZ9xIwgLuzxbg.html,300000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-4bdrm-apartment-in-kirkos-for-rent-pwm4VEnCYTlFuLIWRSfUtyWy.html,350000,4,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-kirkos-for-rent-AZsdvq23xlWZ4K0kSQbRHpDm.html,90000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-3bdrm-apartment-in-secure-kirkos-for-rent-csYIZar0s4zHWjnVKW9SwNE9.html,400000,3,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-kirkos-for-rent-8kO2kJvIxEFUaxY9J1Qk3idY.html,100000,3,Apartment,,Kirkos,False
https://jiji.com.et/kirkos/houses-apartments-for-rent/furnished-2bdrm-apartment-in-kirkos-for-rent-eRWz0AXjizxUgh3P4Sz9OY8Z.html,276000,2,Apartment,,Kirkos,True
https://jiji.com.et/kirkos/houses-apartments-for-rent/3bdrm-apartment-in-kirkos-for-rent-2ziSzIXE2pfDdiBuVeHnyX8G.html,80000,3,Apartment,,Kirkos,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-3bdrm-apartment-in-nifas-silk-lafto-for-rent-5bwMZamJFFtJBqEGBCgVTbMn.html,180000,3,Apartment,,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/2bdrm-apartment-in-ashara-village-nifas-silk-lafto-for-rent-7rs5ZovBHKqjTtcdLlVvJqgk.html,45000,2,Apartment,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-3bdrm-apartment-in-sare-bate-nifas-silk-lafto-for-rent-pCle15LJh3Dgr3d8LDHybclM.html,250000,3,Apartment,,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/5bdrm-house-in-besrate-geberale-nifas-silk-lafto-for-rent-bqaW0uoTudROxdZZoJwrIU5b.html,700000,5,House,,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-2bdrm-apartment-in-addis-abeba-nifas-silk-lafto-for-rent-WTR33UNcOeztQzGtGZbJcFy.html,60000,2,Apartment,,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-2bdrm-apartment-in-addis-abeba-nifas-silk-lafto-for-rent-dCAwWZmxWs87wXgoNI1dbAy3.html,80000,2,Apartment,,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-3bdrm-apartment-in-addis-abeba-nifas-silk-lafto-for-rent-muUYSMtALn8PrQKybVtQaKVY.html,200000,3,Apartment,,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/8bdrm-house-in-addis-abeba-nifas-silk-lafto-for-rent-eLUSzmG3eX0nWJ2wDJz8MrQ6.html,350000,8,House,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/1bdrm-apartment-in-ashaaraa-yamanorayaa-manedare-nifas-silk-lafto-for-rent-8QkLQDPnBePhRgwPWLlzvqg.html,30000,1,Apartment,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/5bdrm-house-in-total-3-koter-nifas-silk-lafto-for-rent-l2bioyfGoxfWSNznJV1xolAB.html,800000,5,House,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/2bdrm-apartment-in-addis-abeba-nifas-silk-lafto-for-rent-8aMJHMdrEJCZbcsPJpCHaVi8.html,50000,2,Apartment,130,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/2bdrm-apartment-in-addis-abeba-nifas-silk-lafto-for-rent-mNCq96I19VCsuNGzTyP3wZam.html,75000,2,Apartment,120,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-7bdrm-house-in-addis-abeba-nifas-silk-lafto-for-rent-5OKKXAWE8t3IxpAqfdc41zig.html,250000,7,House,,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/7bdrm-townhouse-terrace-in-nifas-silk-lafto-for-rent-coFUXONrlz1GE39pcHM6InAe.html,650000,7,House,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/4bdrm-house-in-aa-nifas-silk-lafto-for-rent-8PhC1J6bqwfgcm6OBM6iOKBp.html,120000,4,House,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/1bdrm-apartment-in-ashara-nifas-silk-lafto-for-rent-7KiBxWWIiZwq2UqFetbVIaGq.html,30000,1,Apartment,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/4bdrm-house-in-besrat-gebe-nifas-silk-lafto-for-rent-sCmQyCMH9gIMnK4CeY0REGhN.html,900000,4,House,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-5bdrm-house-in-besrate-geberal-nifas-silk-lafto-for-rent-6qFlcOhAY3ZLLwYUnnMwlE12.html,600000,5,House,,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/3bdrm-apartment-in-addis-abeba-nifas-silk-lafto-for-rent-gs00XSWdYuyYrRZWhDUTHCzK.html,70000,3,Apartment,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-2bdrm-apartment-in-addis-abeba-nifas-silk-lafto-for-rent-iqVWtIdrISoIymP7pR3npk3.html,120000,2,Apartment,,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-5bdrm-house-in-addis-abeba-nifas-silk-lafto-for-rent-z5HE3IdPDdPwOI9xaTlI62SY.html,150000,5,House,175,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/7bdrm-townhouse-terrace-in-addis-abeba-nifas-silk-lafto-for-rent-uC8W0aYPsjnl5vBSiqAErK1b.html,250000,7,House,500,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/3bdrm-apartment-in-addis-abeba-nifas-silk-lafto-for-rent-iEgSyHSK7oD17PMSMiDw6MVo.html,100000,3,Apartment,215,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-3bdrm-house-in-nifas-silk-lafto-for-rent-3NWOh09IjSqsTK639ZecRcg5.html,420000,3,House,,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/7bdrm-house-in-g-2-nifas-silk-lafto-for-rent-5NOYBDBx06mDYTaPNQ0JH6QZ.html,200000,7,House,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/4bdrm-house-in-nifas-silk-lafto-for-rent-po1as5sbeb6U3n74V8Skwnw1.html,550000,4,House,,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-2bdrm-apartment-in-apartiment-nifas-silk-lafto-for-rent-rY4Rb41nY9WWEFzMoMWRo7e2.html,75000,2,Apartment,,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-3bdrm-apartment-in-nifas-silk-lafto-for-rent-hdY4AasCc0wgDeskeH2tHLB5.html,271000,3,Apartment,,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/1bdrm-block-of-flats-in-luxury-apartiment-nifas-silk-lafto-for-rent-xh7ed8vG0Ivmsy6UkHMb0pwm.html,728000,1,,1,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/3bdrm-apartment-in-addis-abeba-nifas-silk-lafto-for-rent-mBPXgER9Av3m4JO7YU35g1dl.html,120000,3,Apartment,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/4bdrm-house-in-nifas-silk-lafto-for-rent-tPQYsvcmZEwBAEKaYON1YVHE.html,790000,4,House,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/4bdrm-house-in-nifas-silk-lafto-for-rent-mMzLltt5HEqilGCxM5XT8qup.html,560000,4,House,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/3bdrm-house-in-nifas-silk-lafto-for-rent-n21OXlqLJoYpzmaAnU7Zc6Y7.html,560000,3,Villa,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/4bdrm-house-in-nifas-silk-lafto-for-rent-z33gaDLmJgt0hfhulzmhnLuJ.html,420000,4,Villa,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-3bdrm-apartment-in-apartiment-nifas-silk-lafto-for-rent-VD7A9f36kUesr0e86ZmoEpo.html,120000,3,Apartment,,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/4bdrm-house-in-nifas-silk-lafto-for-rent-eR0SZ1Mv2MYEmzWflyt0ILMi.html,530000,4,House,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-3bdrm-apartment-in-nifas-silk-lafto-for-rent-zKTh3zwTTvSkgi2qmcuHPqgR.html,580000,3,Apartment,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/3bdrm-house-in-nifas-silk-lafto-for-rent-5S1TNRRGtr6UCZK43UbCPCqS.html,428000,3,Villa,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/8bdrm-house-in-g-2-house-nifas-silk-lafto-for-rent-rprDrNgghrjdTtk9eIRqZ78Q.html,140000,8,House,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/2bdrm-apartment-in-nifas-silk-lafto-for-rent-zq0LbAbMHzDSwFoom4uKhbmx.html,50000,2,Apartment,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/7bdrm-house-in-g-2-house-for-rent-nifas-silk-lafto-for-rent-m79EJKRNtZZsFNWVYHwuV4ET.html,170000,7,House,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-3bdrm-apartment-in-nifas-silk-lafto-for-rent-5d3haRquEs7Z8BMCHKKhcSHy.html,200000,3,Apartment,,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/4bdrm-house-in-nifas-silk-lafto-for-rent-mGwSo1H4UELf5ScnHEgToDU8.html,461000,4,House,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/3bdrm-apartment-in-lafto-mall-au-for-rent-ud8rvRH4NYfGW1wEbwe3azN1.html,280000,3,Apartment,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/8bdrm-house-in-g-2-rent-house-nifas-silk-lafto-for-rent-pz1Jx8hMPKW9O26lk8EEsFIo.html,180000,8,House,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/2bdrm-apartment-in-ashara-viledge-nifas-silk-lafto-for-rent-xDfqFl6rS3rmTbPM8CKIcqDJ.html,50000,2,Apartment,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/1bdrm-apartment-in-ashara-village-nifas-silk-lafto-for-rent-1BHvxA35JeeaVIVWPUB4iMnh.html,35000,1,Apartment,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/4bdrm-duplex-in-new-industry-zone-nifas-silk-lafto-for-rent-aZzx5z5pRPVKgGZu0Bh9j40L.html,40000,4,Duplex,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/3bdrm-apartment-in-lebu-nifas-silk-lafto-for-rent-nvSlaOQqcXtlq3M8yOJrMDwh.html,75000,3,Apartment,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-3bdrm-apartment-in-nifas-silk-lafto-for-rent-oiZIAd8HxI1L8MLYdToKiM0.html,230000,3,Apartment,,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/2bdrm-apartment-in-ashara-village-nifas-silk-lafto-for-rent-by2uyam4chQFywbL9dbdVbmQ.html,45000,2,Apartment,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/6bdrm-house-in-garment-atiklt-tera-nifas-silk-lafto-for-rent-hUSvXj51TUXEJCYyAEXEr2wz.html,200000,6,House,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-1bdrm-house-in-nifas-silk-lafto-for-rent-uosicrCRi51eftWm3S6z6hE9.html,40000,1,Apartment,,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/3bdrm-condo-in-jemo-1-nifas-silk-lafto-for-rent-kBiRYvckJOJImBaSZVbuVYmW.html,45000,3,,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-1bdrm-apartment-in-ashara-nifas-silk-lafto-for-rent-ixBVk1HbGIRRWUzkdQpFVw8w.html,32000,1,Apartment,,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/4bdrm-apartment-in-jemo-mekael-nifas-silk-lafto-for-rent-4373Kr8fBPvEmpcgDH88NGYn.html,75000,4,Apartment,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-3bdrm-apartment-in-lafto-meberate-for-rent-8OXxQR1KvyoVleTXtqyPJTfw.html,80000,3,Apartment,,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/2bdrm-apartment-in-jemo-1-nifas-silk-lafto-for-rent-5Eu18ebtHxXFivzrFrBTF0B8.html,60000,2,Apartment,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/6bdrm-house-in-house-rent-nifas-silk-lafto-for-rent-mWYHF0KRARMZXMgE8LMQE81u.html,130000,6,House,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/3bdrm-house-in-aa-nifas-silk-lafto-for-rent-BbuKXBSpTCe1icjG33tfGzub.html,120000,3,House,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/3bdrm-house-in-nifas-silk-lafto-for-rent-8mfMR0f5OfZGJ3zXBfX6TY8.html,150000,3,House,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-2bdrm-apartment-in-ashara-village-nifas-silk-lafto-for-rent-18sSi5s1nJN9Sx7HU2WgcF9c.html,45000,2,Apartment,,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/3bdrm-apartment-in-gaaremanete-yamaahebare-beetoce-nifas-silk-lafto-for-rent-kULQgL0xEUgt4wCinY5q2sJc.html,45000,3,Apartment,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/3bdrm-apartment-in-mekaele-africa-nifas-silk-lafto-for-rent-3fEoAK1jZ6Pe0hXLqvh7qeB1.html,45000,3,Apartment,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/3bdrm-apartment-in-german-square-nifas-silk-lafto-for-rent-803alIfV91EHV8zETNvLv5qy.html,65000,3,Apartment,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/8bdrm-townhouse-terrace-in-mekaele-near-to-nifas-silk-lafto-for-rent-8jE8xw8aRxcs9oXIESVHOdmw.html,200000,8,House,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/2bdrm-apartment-in-lebu-nifas-silk-lafto-for-rent-bdQQqQiU2nfbsMWmqliec6dK.html,65000,2,Apartment,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/3bdrm-apartment-in-german-nifas-silk-lafto-for-rent-n9QwuegklprB3Zu5801xErjH.html,65000,3,Apartment,,Nifas Silk-Lafto,False
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-1bdrm-apartment-in-german-nifas-silk-lafto-for-rent-1ewhDRatg7ZJ5dSsGjSYS1fP.html,65000,1,Apartment,,Nifas Silk-Lafto,True
https://jiji.com.et/nifas-silk-lafto/houses-apartments-for-rent/furnished-1bdrm-apartment-in-eagle-hills-nifas-silk-lafto-for-rent-boggCf0QS84HFTwLF1eswUFc.html,206000,1,Apartment,,Nifas Silk-Lafto,True
